Id,Date,RawTemp,Temperature,RawAct,Activity
66,2021-10-26 08:03:00,380,23.36,28,4.6
66,2021-10-26 08:13:00,369,22.67,29,4.8
66,2021-10-26 08:23:00,358,21.99,71,11.8
66,2021-10-26 08:33:00,347,21.3,18,3
66,2021-10-26 08:43:00,340,20.87,0,0
66,2021-10-26 08:53:00,331,20.3,0,0
66,2021-10-26 09:03:00,323,19.81,5,0.8
66,2021-10-26 09:13:00,316,19.37,0,0
66,2021-10-26 09:23:00,309,18.93,0,0
66,2021-10-26 09:33:00,304,18.62,5,0.8
66,2021-10-26 09:43:00,299,18.31,11,1.8
66,2021-10-26 09:53:00,295,18.06,57,9.5
66,2021-10-26 10:03:00,290,17.75,7,1.1
66,2021-10-26 10:13:00,286,17.5,0,0
66,2021-10-26 10:23:00,283,17.31,0,0
66,2021-10-26 10:33:00,280,17.13,0,0
66,2021-10-26 10:43:00,277,16.94,0,0
66,2021-10-26 10:53:00,275,16.81,12,2
66,2021-10-26 11:03:00,273,16.69,0,0
66,2021-10-26 11:13:00,271,16.56,0,0
66,2021-10-26 11:23:00,269,16.44,0,0
66,2021-10-26 11:33:00,268,16.38,1,0.1
66,2021-10-26 11:43:00,266,16.25,0,0
66,2021-10-26 11:53:00,264,16.13,0,0
66,2021-10-26 12:03:00,263,16.07,0,0
66,2021-10-26 12:13:00,261,15.94,0,0
66,2021-10-26 12:23:00,259,15.82,0,0
66,2021-10-26 12:33:00,257,15.69,2,0.3
66,2021-10-26 12:43:00,255,15.57,0,0
66,2021-10-26 12:53:00,254,15.5,0,0
66,2021-10-26 13:03:00,252,15.38,0,0
66,2021-10-26 13:13:00,250,15.25,0,0
66,2021-10-26 13:23:00,249,15.19,2,0.3
66,2021-10-26 13:33:00,248,15.13,0,0
66,2021-10-26 13:43:00,247,15.07,0,0
66,2021-10-26 13:53:00,245,14.94,0,0
66,2021-10-26 14:03:00,247,15.07,24,4
66,2021-10-26 14:13:00,253,15.44,6,1
66,2021-10-26 14:23:00,261,15.94,14,2.3
66,2021-10-26 14:33:00,277,16.94,0,0
66,2021-10-26 14:43:00,362,22.24,142,23.6
66,2021-10-26 14:53:00,471,29.03,238,39.6
66,2021-10-26 15:03:00,464,28.6,562,93.6
66,2021-10-26 15:13:00,523,32.27,456,76
66,2021-10-26 15:23:00,556,34.33,474,79
66,2021-10-26 15:33:00,561,34.64,479,79.8
66,2021-10-26 15:43:00,572,35.33,533,88.8
66,2021-10-26 15:53:00,580,35.83,501,83.5
66,2021-10-26 16:03:00,587,36.26,316,52.6
66,2021-10-26 16:13:00,587,36.26,587,97.8
66,2021-10-26 16:23:00,589,36.39,599,99.8
66,2021-10-26 16:33:00,598,36.95,600,100
66,2021-10-26 16:43:00,598,36.95,488,81.3
66,2021-10-26 16:53:00,595,36.76,401,66.8
66,2021-10-26 17:03:00,592,36.58,85,14.1
66,2021-10-26 17:13:00,593,36.64,90,15
66,2021-10-26 17:23:00,590,36.45,159,26.5
66,2021-10-26 17:33:00,592,36.58,239,39.8
66,2021-10-26 17:43:00,587,36.26,428,71.3
66,2021-10-26 17:53:00,594,36.7,433,72.1
66,2021-10-26 18:03:00,594,36.7,503,83.8
66,2021-10-26 18:13:00,599,37.01,590,98.3
66,2021-10-26 18:23:00,611,37.76,563,93.8
66,2021-10-26 18:33:00,619,38.26,595,99.1
66,2021-10-26 18:43:00,602,37.2,595,99.1
66,2021-10-26 18:53:00,608,37.57,517,86.1
66,2021-10-26 19:03:00,608,37.57,434,72.3
66,2021-10-26 19:13:00,602,37.2,429,71.5
66,2021-10-26 19:23:00,611,37.76,556,92.6
66,2021-10-26 19:33:00,610,37.7,545,90.8
66,2021-10-26 19:43:00,613,37.88,469,78.1
66,2021-10-26 19:53:00,609,37.64,550,91.6
66,2021-10-26 20:03:00,615,38.01,577,96.1
66,2021-10-26 20:13:00,610,37.7,580,96.6
66,2021-10-26 20:23:00,617,38.13,543,90.5
66,2021-10-26 20:33:00,625,38.63,459,76.5
66,2021-10-26 20:43:00,619,38.26,512,85.3
66,2021-10-26 20:53:00,635,39.26,579,96.5
66,2021-10-26 21:03:00,633,39.13,432,72
66,2021-10-26 21:13:00,613,37.88,574,95.6
66,2021-10-26 21:23:00,610,37.7,554,92.3
66,2021-10-26 21:33:00,610,37.7,569,94.8
66,2021-10-26 21:43:00,601,37.14,446,74.3
66,2021-10-26 21:53:00,598,36.95,395,65.8
66,2021-10-26 22:03:00,597,36.89,419,69.8
66,2021-10-26 22:13:00,608,37.57,569,94.8
66,2021-10-26 22:23:00,612,37.82,484,80.6
66,2021-10-26 22:33:00,616,38.07,524,87.3
66,2021-10-26 22:43:00,619,38.26,524,87.3
66,2021-10-26 22:53:00,616,38.07,584,97.3
66,2021-10-26 23:03:00,610,37.7,591,98.5
66,2021-10-26 23:13:00,613,37.88,540,90
66,2021-10-26 23:23:00,603,37.26,419,69.8
66,2021-10-26 23:33:00,603,37.26,468,78
66,2021-10-26 23:43:00,600,37.07,398,66.3
66,2021-10-26 23:53:00,580,35.83,112,18.6
66,2021-10-27 00:03:00,579,35.76,72,12
66,2021-10-27 00:13:00,585,36.14,293,48.8
66,2021-10-27 00:23:00,579,35.76,25,4.1
66,2021-10-27 00:33:00,565,34.89,264,44
66,2021-10-27 00:43:00,563,34.77,365,60.8
66,2021-10-27 00:53:00,556,34.33,527,87.8
66,2021-10-27 01:03:00,553,34.14,199,33.1
66,2021-10-27 01:13:00,563,34.77,512,85.3
66,2021-10-27 01:23:00,567,35.02,398,66.3
66,2021-10-27 01:33:00,569,35.14,183,30.5
66,2021-10-27 01:43:00,568,35.08,181,30.1
66,2021-10-27 01:53:00,568,35.08,117,19.5
66,2021-10-27 02:03:00,575,35.52,530,88.3
66,2021-10-27 02:13:00,572,35.33,239,39.8
66,2021-10-27 02:23:00,580,35.83,527,87.8
66,2021-10-27 02:33:00,582,35.95,393,65.5
66,2021-10-27 02:43:00,588,36.33,234,39
66,2021-10-27 02:53:00,579,35.76,390,65
66,2021-10-27 03:03:00,577,35.64,307,51.1
66,2021-10-27 03:13:00,576,35.58,161,26.8
66,2021-10-27 03:23:00,578,35.7,244,40.6
66,2021-10-27 03:33:00,583,36.01,476,79.3
66,2021-10-27 03:43:00,597,36.89,587,97.8
66,2021-10-27 03:53:00,602,37.2,540,90
66,2021-10-27 04:03:00,598,36.95,573,95.5
66,2021-10-27 04:13:00,603,37.26,410,68.3
66,2021-10-27 04:23:00,597,36.89,587,97.8
66,2021-10-27 04:33:00,599,37.01,597,99.5
66,2021-10-27 04:43:00,599,37.01,590,98.3
66,2021-10-27 04:53:00,595,36.76,561,93.5
66,2021-10-27 05:03:00,588,36.33,371,61.8
66,2021-10-27 05:13:00,575,35.52,143,23.8
66,2021-10-27 05:23:00,562,34.71,273,45.5
66,2021-10-27 05:33:00,551,34.02,243,40.5
66,2021-10-27 05:43:00,542,33.46,96,16
66,2021-10-27 05:53:00,532,32.83,213,35.5
66,2021-10-27 06:03:00,522,32.21,202,33.6
66,2021-10-27 06:13:00,511,31.53,198,33
66,2021-10-27 06:23:00,503,31.03,290,48.3
66,2021-10-27 06:33:00,493,30.4,54,9
66,2021-10-27 06:43:00,483,29.78,24,4
66,2021-10-27 06:53:00,474,29.22,76,12.6
66,2021-10-27 07:03:00,464,28.6,30,5
66,2021-10-27 07:13:00,455,28.03,129,21.5
66,2021-10-27 07:23:00,446,27.47,77,12.8
66,2021-10-27 07:33:00,436,26.85,95,15.8
66,2021-10-27 07:43:00,428,26.35,68,11.3
66,2021-10-27 07:53:00,420,25.85,6,1
66,2021-10-27 08:03:00,411,25.29,3,0.5
66,2021-10-27 08:13:00,403,24.79,14,2.3
66,2021-10-27 08:23:00,395,24.29,27,4.5
66,2021-10-27 08:33:00,388,23.86,20,3.3
66,2021-10-27 08:43:00,381,23.42,22,3.6
66,2021-10-27 08:53:00,374,22.99,0,0
66,2021-10-27 09:03:00,369,22.67,8,1.3
66,2021-10-27 09:13:00,364,22.36,91,15.1
66,2021-10-27 09:23:00,387,23.8,382,63.6
66,2021-10-27 09:33:00,467,28.78,472,78.6
66,2021-10-27 09:43:00,524,32.34,435,72.5
66,2021-10-27 09:53:00,536,33.08,436,72.6
66,2021-10-27 10:03:00,558,34.46,459,76.5
66,2021-10-27 10:13:00,566,34.95,151,25.1
66,2021-10-27 10:23:00,569,35.14,154,25.6
66,2021-10-27 10:33:00,563,34.77,187,31.1
66,2021-10-27 10:43:00,563,34.77,339,56.5
66,2021-10-27 10:53:00,570,35.2,537,89.5
66,2021-10-27 11:03:00,571,35.27,577,96.1
66,2021-10-27 11:13:00,579,35.76,484,80.6
66,2021-10-27 11:23:00,580,35.83,321,53.5
66,2021-10-27 11:33:00,579,35.76,261,43.5
66,2021-10-27 11:43:00,586,36.2,430,71.6
66,2021-10-27 11:53:00,587,36.26,386,64.3
66,2021-10-27 12:03:00,586,36.2,515,85.8
66,2021-10-27 12:13:00,585,36.14,509,84.8
66,2021-10-27 12:23:00,588,36.33,568,94.6
66,2021-10-27 12:33:00,585,36.14,455,75.8
66,2021-10-27 12:43:00,586,36.2,307,51.1
66,2021-10-27 12:53:00,581,35.89,390,65
66,2021-10-27 13:03:00,577,35.64,483,80.5
66,2021-10-27 13:13:00,574,35.45,172,28.6
66,2021-10-27 13:23:00,571,35.27,336,56
66,2021-10-27 13:33:00,568,35.08,34,5.6
66,2021-10-27 13:43:00,569,35.14,367,61.1
66,2021-10-27 13:53:00,565,34.89,373,62.1
66,2021-10-27 14:03:00,552,34.08,227,37.8
66,2021-10-27 14:13:00,550,33.96,193,32.1
66,2021-10-27 14:23:00,552,34.08,32,5.3
66,2021-10-27 14:33:00,543,33.52,116,19.3
66,2021-10-27 14:43:00,541,33.4,286,47.6
66,2021-10-27 14:53:00,543,33.52,135,22.5
66,2021-10-27 15:03:00,537,33.15,172,28.6
66,2021-10-27 15:13:00,530,32.71,240,40
66,2021-10-27 15:23:00,508,31.34,389,64.8
66,2021-10-27 15:33:00,514,31.71,208,34.6
66,2021-10-27 15:43:00,506,31.21,25,4.1
66,2021-10-27 15:53:00,499,30.78,9,1.5
66,2021-10-27 16:03:00,494,30.47,87,14.5
66,2021-10-27 16:13:00,519,32.02,469,78.1
66,2021-10-27 16:23:00,560,34.58,457,76.1
66,2021-10-27 16:33:00,568,35.08,590,98.3
66,2021-10-27 16:43:00,589,36.39,595,99.1
66,2021-10-27 16:53:00,594,36.7,536,89.3
66,2021-10-27 17:03:00,595,36.76,478,79.6
66,2021-10-27 17:13:00,590,36.45,213,35.5
66,2021-10-27 17:23:00,586,36.2,312,52
66,2021-10-27 17:33:00,593,36.64,451,75.1
66,2021-10-27 17:43:00,592,36.58,441,73.5
66,2021-10-27 17:53:00,623,38.51,573,95.5
66,2021-10-27 18:03:00,627,38.76,545,90.8
66,2021-10-27 18:13:00,623,38.51,502,83.6
66,2021-10-27 18:23:00,626,38.69,578,96.3
66,2021-10-27 18:33:00,631,39.01,505,84.1
66,2021-10-27 18:43:00,633,39.13,561,93.5
66,2021-10-27 18:53:00,635,39.26,567,94.5
66,2021-10-27 19:03:00,625,38.63,532,88.6
66,2021-10-27 19:13:00,616,38.07,542,90.3
66,2021-10-27 19:23:00,610,37.7,584,97.3
66,2021-10-27 19:33:00,605,37.39,518,86.3
66,2021-10-27 19:43:00,602,37.2,470,78.3
66,2021-10-27 19:53:00,599,37.01,302,50.3
66,2021-10-27 20:03:00,593,36.64,511,85.1
66,2021-10-27 20:13:00,591,36.51,238,39.6
66,2021-10-27 20:23:00,590,36.45,27,4.5
66,2021-10-27 20:33:00,599,37.01,456,76
66,2021-10-27 20:43:00,605,37.39,156,26
66,2021-10-27 20:53:00,603,37.26,148,24.6
66,2021-10-27 21:03:00,607,37.51,502,83.6
66,2021-10-27 21:13:00,610,37.7,540,90
66,2021-10-27 21:23:00,609,37.64,503,83.8
66,2021-10-27 21:33:00,612,37.82,576,96
66,2021-10-27 21:43:00,610,37.7,577,96.1
66,2021-10-27 21:53:00,616,38.07,487,81.1
66,2021-10-27 22:03:00,612,37.82,564,94
66,2021-10-27 22:13:00,609,37.64,521,86.8
66,2021-10-27 22:23:00,605,37.39,594,99
66,2021-10-27 22:33:00,605,37.39,437,72.8
66,2021-10-27 22:43:00,603,37.26,402,67
66,2021-10-27 22:53:00,601,37.14,599,99.8
66,2021-10-27 23:03:00,601,37.14,596,99.3
66,2021-10-27 23:13:00,605,37.39,460,76.6
66,2021-10-27 23:23:00,611,37.76,351,58.5
66,2021-10-27 23:33:00,595,36.76,389,64.8
66,2021-10-27 23:43:00,606,37.45,523,87.1
66,2021-10-27 23:53:00,614,37.95,511,85.1
66,2021-10-28 00:03:00,633,39.13,521,86.8
66,2021-10-28 00:13:00,631,39.01,522,87
66,2021-10-28 00:23:00,634,39.19,581,96.8
66,2021-10-28 00:33:00,628,38.82,543,90.5
66,2021-10-28 00:43:00,638,39.44,572,95.3
66,2021-10-28 00:53:00,619,38.26,528,88
66,2021-10-28 01:03:00,605,37.39,324,54
66,2021-10-28 01:13:00,587,36.26,455,75.8
66,2021-10-28 01:23:00,591,36.51,97,16.1
66,2021-10-28 01:33:00,583,36.01,124,20.6
66,2021-10-28 01:43:00,576,35.58,336,56
66,2021-10-28 01:53:00,572,35.33,187,31.1
66,2021-10-28 02:03:00,570,35.2,300,50
66,2021-10-28 02:13:00,555,34.27,351,58.5
66,2021-10-28 02:23:00,545,33.65,67,11.1
66,2021-10-28 02:33:00,534,32.96,21,3.5
66,2021-10-28 02:43:00,559,34.52,233,38.8
66,2021-10-28 02:53:00,576,35.58,594,99
66,2021-10-28 03:03:00,564,34.83,175,29.1
66,2021-10-28 03:13:00,557,34.39,126,21
66,2021-10-28 03:23:00,549,33.89,98,16.3
66,2021-10-28 03:33:00,543,33.52,46,7.6
66,2021-10-28 03:43:00,534,32.96,288,48
66,2021-10-28 03:53:00,529,32.65,287,47.8
66,2021-10-28 04:03:00,518,31.96,264,44
66,2021-10-28 04:13:00,518,31.96,296,49.3
66,2021-10-28 04:23:00,519,32.02,11,1.8
66,2021-10-28 04:33:00,517,31.9,163,27.1
66,2021-10-28 04:43:00,523,32.27,370,61.6
66,2021-10-28 04:53:00,522,32.21,29,4.8
66,2021-10-28 05:03:00,519,32.02,12,2
66,2021-10-28 05:13:00,515,31.78,450,75
66,2021-10-28 05:23:00,521,32.15,165,27.5
66,2021-10-28 05:33:00,524,32.34,107,17.8
66,2021-10-28 05:43:00,525,32.4,174,29
66,2021-10-28 05:53:00,525,32.4,330,55
66,2021-10-28 06:03:00,526,32.46,8,1.3
66,2021-10-28 06:13:00,532,32.83,126,21
66,2021-10-28 06:23:00,534,32.96,421,70.1
66,2021-10-28 06:33:00,528,32.59,427,71.1
66,2021-10-28 06:43:00,520,32.09,214,35.6
66,2021-10-28 06:53:00,518,31.96,40,6.6
66,2021-10-28 07:03:00,511,31.53,0,0
66,2021-10-28 07:13:00,500,30.84,42,7
66,2021-10-28 07:23:00,488,30.09,12,2
66,2021-10-28 07:33:00,478,29.47,12,2
66,2021-10-28 07:43:00,468,28.85,2,0.3
66,2021-10-28 07:53:00,456,28.1,1,0.1
66,2021-10-28 08:03:00,444,27.35,28,4.6
66,2021-10-28 08:13:00,435,26.79,5,0.8
66,2021-10-28 08:23:00,424,26.1,3,0.5
66,2021-10-28 08:33:00,414,25.48,12,2
66,2021-10-28 08:43:00,401,24.67,53,8.8
66,2021-10-28 08:53:00,390,23.98,2,0.3
66,2021-10-28 09:03:00,379,23.3,0,0
66,2021-10-28 09:13:00,371,22.8,1,0.1
66,2021-10-28 09:23:00,364,22.36,10,1.6
66,2021-10-28 09:33:00,361,22.17,41,6.8
66,2021-10-28 09:43:00,353,21.68,10,1.6
66,2021-10-28 09:53:00,353,21.68,27,4.5
66,2021-10-28 10:03:00,346,21.24,0,0
66,2021-10-28 10:13:00,341,20.93,0,0
66,2021-10-28 10:23:00,335,20.55,14,2.3
66,2021-10-28 10:33:00,329,20.18,11,1.8
66,2021-10-28 10:43:00,327,20.06,0,0
66,2021-10-28 10:53:00,324,19.87,0,0
66,2021-10-28 11:03:00,322,19.74,0,0
66,2021-10-28 11:13:00,320,19.62,1,0.1
66,2021-10-28 11:23:00,316,19.37,8,1.3
66,2021-10-28 11:33:00,315,19.31,0,0
66,2021-10-28 11:43:00,314,19.24,0,0
66,2021-10-28 11:53:00,313,19.18,0,0
66,2021-10-28 12:03:00,312,19.12,0,0
66,2021-10-28 12:13:00,311,19.06,0,0
66,2021-10-28 12:23:00,310,19,0,0
66,2021-10-28 12:33:00,308,18.87,5,0.8
66,2021-10-28 12:43:00,306,18.75,0,0
66,2021-10-28 12:53:00,305,18.68,4,0.6
66,2021-10-28 13:03:00,303,18.56,0,0
66,2021-10-28 13:13:00,300,18.37,1,0.1
66,2021-10-28 13:23:00,298,18.25,5,0.8
66,2021-10-28 13:33:00,295,18.06,1,0.1
66,2021-10-28 13:43:00,293,17.94,0,0
66,2021-10-28 13:53:00,291,17.81,7,1.1
66,2021-10-28 14:03:00,288,17.62,11,1.8
66,2021-10-28 14:13:00,287,17.56,2,0.3
66,2021-10-28 14:23:00,286,17.5,6,1
66,2021-10-28 14:33:00,289,17.69,14,2.3
66,2021-10-28 14:43:00,298,18.25,35,5.8
66,2021-10-28 14:53:00,317,19.43,99,16.5
66,2021-10-28 15:03:00,335,20.55,23,3.8
66,2021-10-28 15:13:00,389,23.92,87,14.5
66,2021-10-28 15:23:00,477,29.41,462,77
66,2021-10-28 15:33:00,497,30.65,315,52.5
66,2021-10-28 15:43:00,539,33.27,442,73.6
66,2021-10-28 15:53:00,564,34.83,195,32.5
66,2021-10-28 16:03:00,576,35.58,477,79.5
66,2021-10-28 16:13:00,595,36.76,142,23.6
66,2021-10-28 16:23:00,582,35.95,294,49
66,2021-10-28 16:33:00,579,35.76,487,81.1
66,2021-10-28 16:43:00,576,35.58,118,19.6
66,2021-10-28 16:53:00,583,36.01,79,13.1
66,2021-10-28 17:03:00,588,36.33,430,71.6
66,2021-10-28 17:13:00,594,36.7,563,93.8
66,2021-10-28 17:23:00,601,37.14,587,97.8
66,2021-10-28 17:33:00,603,37.26,291,48.5
66,2021-10-28 17:43:00,604,37.32,593,98.8
66,2021-10-28 17:53:00,613,37.88,533,88.8
66,2021-10-28 18:03:00,614,37.95,576,96
66,2021-10-28 18:13:00,615,38.01,569,94.8
66,2021-10-28 18:23:00,608,37.57,544,90.6
66,2021-10-28 18:33:00,603,37.26,356,59.3
66,2021-10-28 18:43:00,597,36.89,421,70.1
66,2021-10-28 18:53:00,587,36.26,528,88
66,2021-10-28 19:03:00,586,36.2,464,77.3
66,2021-10-28 19:13:00,587,36.26,486,81
66,2021-10-28 19:23:00,599,37.01,552,92
66,2021-10-28 19:33:00,599,37.01,480,80
66,2021-10-28 19:43:00,592,36.58,468,78
66,2021-10-28 19:53:00,588,36.33,522,87
66,2021-10-28 20:03:00,584,36.08,444,74
66,2021-10-28 20:13:00,571,35.27,230,38.3
66,2021-10-28 20:23:00,559,34.52,60,10
66,2021-10-28 20:33:00,550,33.96,333,55.5
66,2021-10-28 20:43:00,540,33.33,236,39.3
66,2021-10-28 20:53:00,532,32.83,235,39.1
66,2021-10-28 21:03:00,525,32.4,10,1.6
66,2021-10-28 21:13:00,515,31.78,13,2.1
66,2021-10-28 21:23:00,513,31.65,108,18
66,2021-10-28 21:33:00,493,30.4,224,37.3
66,2021-10-28 21:43:00,482,29.72,149,24.8
66,2021-10-28 21:53:00,480,29.59,160,26.6
66,2021-10-28 22:03:00,492,30.34,541,90.1
66,2021-10-28 22:13:00,513,31.65,584,97.3
66,2021-10-28 22:23:00,574,35.45,596,99.3
66,2021-10-28 22:33:00,589,36.39,536,89.3
66,2021-10-28 22:43:00,602,37.2,542,90.3
66,2021-10-28 22:53:00,618,38.2,558,93
66,2021-10-28 23:03:00,616,38.07,576,96
66,2021-10-28 23:13:00,623,38.51,572,95.3
66,2021-10-28 23:23:00,618,38.2,562,93.6
66,2021-10-28 23:33:00,611,37.76,595,99.1
66,2021-10-28 23:43:00,608,37.57,358,59.6
66,2021-10-28 23:53:00,598,36.95,479,79.8
66,2021-10-29 00:03:00,609,37.64,594,99
66,2021-10-29 00:13:00,632,39.07,557,92.8
66,2021-10-29 00:23:00,622,38.45,557,92.8
66,2021-10-29 00:33:00,625,38.63,518,86.3
66,2021-10-29 00:43:00,620,38.32,553,92.1
66,2021-10-29 00:53:00,606,37.45,594,99
66,2021-10-29 01:03:00,603,37.26,549,91.5
66,2021-10-29 01:13:00,597,36.89,133,22.1
66,2021-10-29 01:23:00,597,36.89,209,34.8
66,2021-10-29 01:33:00,593,36.64,203,33.8
66,2021-10-29 01:43:00,586,36.2,345,57.5
66,2021-10-29 01:53:00,585,36.14,267,44.5
66,2021-10-29 02:03:00,592,36.58,396,66
66,2021-10-29 02:13:00,590,36.45,500,83.3
66,2021-10-29 02:23:00,596,36.82,408,68
66,2021-10-29 02:33:00,599,37.01,585,97.5
66,2021-10-29 02:43:00,604,37.32,578,96.3
66,2021-10-29 02:53:00,611,37.76,500,83.3
66,2021-10-29 03:03:00,598,36.95,120,20
66,2021-10-29 03:13:00,586,36.2,19,3.1
66,2021-10-29 03:23:00,572,35.33,38,6.3
66,2021-10-29 03:33:00,561,34.64,141,23.5
66,2021-10-29 03:43:00,555,34.27,228,38
66,2021-10-29 03:53:00,549,33.89,406,67.6
66,2021-10-29 04:03:00,543,33.52,181,30.1
66,2021-10-29 04:13:00,541,33.4,213,35.5
66,2021-10-29 04:23:00,533,32.9,20,3.3
66,2021-10-29 04:33:00,523,32.27,121,20.1
66,2021-10-29 04:43:00,510,31.46,243,40.5
66,2021-10-29 04:53:00,504,31.09,294,49
66,2021-10-29 05:03:00,490,30.22,260,43.3
66,2021-10-29 05:13:00,477,29.41,170,28.3
66,2021-10-29 05:23:00,464,28.6,268,44.6
66,2021-10-29 05:33:00,449,27.66,371,61.8
66,2021-10-29 05:43:00,429,26.41,103,17.1
66,2021-10-29 05:53:00,414,25.48,33,5.5
66,2021-10-29 06:03:00,391,24.04,13,2.1
66,2021-10-29 06:13:00,371,22.8,23,3.8
66,2021-10-29 06:23:00,354,21.74,22,3.6
66,2021-10-29 06:33:00,338,20.74,20,3.3
66,2021-10-29 06:43:00,323,19.81,7,1.1
66,2021-10-29 06:53:00,308,18.87,4,0.6
66,2021-10-29 07:03:00,292,17.87,34,5.6
66,2021-10-29 07:13:00,279,17.06,11,1.8
66,2021-10-29 07:23:00,267,16.31,29,4.8
66,2021-10-29 07:33:00,257,15.69,132,22
66,2021-10-29 07:43:00,250,15.25,21,3.5
66,2021-10-29 07:53:00,244,14.88,74,12.3
66,2021-10-29 08:03:00,240,14.63,72,12
66,2021-10-29 08:13:00,239,14.57,132,22
66,2021-10-29 08:23:00,244,14.88,242,40.3
66,2021-10-29 08:33:00,246,15.01,419,69.8
66,2021-10-29 08:43:00,249,15.19,290,48.3
66,2021-10-29 08:53:00,257,15.69,237,39.5
66,2021-10-29 09:03:00,256,15.63,35,5.8
66,2021-10-29 09:13:00,252,15.38,10,1.6
66,2021-10-29 09:23:00,247,15.07,19,3.1
66,2021-10-29 09:33:00,242,14.76,8,1.3
66,2021-10-29 09:43:00,238,14.51,49,8.1
66,2021-10-29 09:53:00,234,14.26,121,20.1
66,2021-10-29 10:03:00,231,14.07,79,13.1
66,2021-10-29 10:13:00,228,13.88,25,4.1
66,2021-10-29 10:23:00,225,13.7,15,2.5
66,2021-10-29 10:33:00,223,13.57,16,2.6
66,2021-10-29 10:43:00,220,13.38,17,2.8
66,2021-10-29 10:53:00,219,13.32,28,4.6
66,2021-10-29 11:03:00,219,13.32,16,2.6
66,2021-10-29 11:13:00,218,13.26,12,2
66,2021-10-29 11:23:00,217,13.2,10,1.6
66,2021-10-29 11:33:00,217,13.2,13,2.1
66,2021-10-29 11:43:00,216,13.14,7,1.1
66,2021-10-29 11:53:00,217,13.2,14,2.3
66,2021-10-29 12:03:00,216,13.14,9,1.5
66,2021-10-29 12:13:00,217,13.2,13,2.1
66,2021-10-29 12:23:00,218,13.26,0,0
66,2021-10-29 12:33:00,218,13.26,0,0
66,2021-10-29 12:43:00,218,13.26,8,1.3
66,2021-10-29 12:53:00,218,13.26,3,0.5
66,2021-10-29 13:03:00,218,13.26,9,1.5
66,2021-10-29 13:13:00,218,13.26,15,2.5
66,2021-10-29 13:23:00,217,13.2,1,0.1
66,2021-10-29 13:33:00,217,13.2,38,6.3
66,2021-10-29 13:43:00,219,13.32,110,18.3
66,2021-10-29 13:53:00,225,13.7,280,46.6
66,2021-10-29 14:03:00,235,14.32,269,44.8
66,2021-10-29 14:13:00,249,15.19,478,79.6
66,2021-10-29 14:23:00,287,17.56,595,99.1
66,2021-10-29 14:33:00,392,24.11,588,98
66,2021-10-29 14:43:00,489,30.15,465,77.5
66,2021-10-29 14:53:00,525,32.4,529,88.1
66,2021-10-29 15:03:00,562,34.71,544,90.6
66,2021-10-29 15:13:00,589,36.39,582,97
66,2021-10-29 15:23:00,599,37.01,598,99.6
66,2021-10-29 15:33:00,596,36.82,596,99.3
66,2021-10-29 15:43:00,603,37.26,600,100
66,2021-10-29 15:53:00,606,37.45,356,59.3
66,2021-10-29 16:03:00,601,37.14,233,38.8
66,2021-10-29 16:13:00,595,36.76,210,35
66,2021-10-29 16:23:00,596,36.82,115,19.1
66,2021-10-29 16:33:00,591,36.51,172,28.6
66,2021-10-29 16:43:00,587,36.26,135,22.5
66,2021-10-29 16:53:00,584,36.08,202,33.6
66,2021-10-29 17:03:00,581,35.89,347,57.8
66,2021-10-29 17:13:00,577,35.64,590,98.3
66,2021-10-29 17:23:00,575,35.52,535,89.1
66,2021-10-29 17:33:00,579,35.76,541,90.1
66,2021-10-29 17:43:00,589,36.39,600,100
66,2021-10-29 17:53:00,607,37.51,598,99.6
66,2021-10-29 18:03:00,615,38.01,592,98.6
66,2021-10-29 18:13:00,603,37.26,527,87.8
66,2021-10-29 18:23:00,608,37.57,523,87.1
66,2021-10-29 18:33:00,602,37.2,575,95.8
66,2021-10-29 18:43:00,613,37.88,548,91.3
66,2021-10-29 18:53:00,624,38.57,599,99.8
66,2021-10-29 19:03:00,623,38.51,537,89.5
66,2021-10-29 19:13:00,617,38.13,588,98
66,2021-10-29 19:23:00,606,37.45,362,60.3
66,2021-10-29 19:33:00,600,37.07,222,37
66,2021-10-29 19:43:00,594,36.7,408,68
66,2021-10-29 19:53:00,594,36.7,381,63.5
66,2021-10-29 20:03:00,589,36.39,526,87.6
66,2021-10-29 20:13:00,583,36.01,586,97.6
66,2021-10-29 20:23:00,587,36.26,531,88.5
66,2021-10-29 20:33:00,605,37.39,534,89
66,2021-10-29 20:43:00,612,37.82,586,97.6
66,2021-10-29 20:53:00,602,37.2,582,97
66,2021-10-29 21:03:00,614,37.95,511,85.1
66,2021-10-29 21:13:00,608,37.57,550,91.6
66,2021-10-29 21:23:00,623,38.51,583,97.1
66,2021-10-29 21:33:00,629,38.88,477,79.5
66,2021-10-29 21:43:00,616,38.07,555,92.5
66,2021-10-29 21:53:00,600,37.07,490,81.6
66,2021-10-29 22:03:00,611,37.76,477,79.5
66,2021-10-29 22:13:00,605,37.39,455,75.8
66,2021-10-29 22:23:00,597,36.89,418,69.6
66,2021-10-29 22:33:00,590,36.45,507,84.5
66,2021-10-29 22:43:00,582,35.95,439,73.1
66,2021-10-29 22:53:00,573,35.39,231,38.5
66,2021-10-29 23:03:00,563,34.77,399,66.5
66,2021-10-29 23:13:00,556,34.33,35,5.8
66,2021-10-29 23:23:00,542,33.46,272,45.3
66,2021-10-29 23:33:00,538,33.21,79,13.1
66,2021-10-29 23:43:00,534,32.96,37,6.1
